bloco,nurse,target,tempo,altura_rii,folhas_rii,folhas_imp,altura_imp
108,catanduva,aroeira,4,0.014925373,-0.75,-0.6,0.0625
108,catanduva,aroeira,6,0.014492754,0,0,0.071428571
108,catanduva,aroeira,7,0.014492754,0,0,0.071428571
108,catanduva,aroeira,8,0.029411765,0,0,0.117647059
108,catanduva,aroeira,9,0.014925373,0,0,0.043478261
108,catanduva,cating,1,0.102040816,0.25,0.153846154,0.092592593
108,catanduva,cating,2,0.083333333,0.25,0.125,0.076923077
108,catanduva,cating,3,0.130434783,0.25,0.166666667,0.103448276
108,catanduva,cating,4,0.063829787,0.25,0.2,0.057692308
108,catanduva,cating,6,0.090909091,0.5,0.285714286,0.076923077
108,catanduva,cating,7,1,1,0.086956522,0.28125
108,catanduva,cating,8,1,0,0,0.270833333
108,catanduva,cating,9,1,1,0.037037037,0.268041237
131,catanduva,angico,1,0,0,0,0
131,catanduva,angico,2,0.285714286,0,0,0.117647059
131,catanduva,angico,3,-0.05,0,0,-0.037735849
131,catanduva,angico,4,-0.05,0,0,-0.038461538
131,catanduva,angico,6,-0.024390244,-0.2,-0.25,-0.020833333
131,catanduva,angico,7,-0.076923077,0,0,-0.058823529
131,catanduva,angico,8,-0.052631579,0,0,-0.038461538
131,catanduva,angico,9,-0.081081081,0,0,-0.055555556
131,catanduva,aroeira,1,-0.083333333,-0.052631579,-0.083333333,-0.428571429
131,catanduva,aroeira,2,0,-0.052631579,-0.055555556,0
131,catanduva,aroeira,3,-0.014925373,-0.125,-0.057142857,-0.066666667
131,catanduva,aroeira,4,-0.062937063,-0.6,-0.666666667,-0.310344828
131,catanduva,aroeira,6,-0.043478261,-0.6,-0.428571429,-0.214285714
131,catanduva,aroeira,7,-0.057142857,-0.5,-0.333333333,-0.285714286
131,catanduva,aroeira,8,-0.083333333,-0.333333333,-0.125,-0.4
131,catanduva,aroeira,9,-0.072463768,-0.333333333,-0.333333333,-0.217391304
131,catanduva,cating,1,0,0,0,0
131,catanduva,cating,2,0.285714286,0,0,0.117647059
131,catanduva,cating,3,-0.05,0,0,-0.037735849
131,catanduva,cating,4,-0.05,0,0,-0.038461538
131,catanduva,cating,6,-0.024390244,-0.2,-0.25,-0.020833333
131,catanduva,cating,7,-0.076923077,0,0,-0.058823529
131,catanduva,cating,8,-0.052631579,0,0,-0.038461538
131,catanduva,cating,9,-0.081081081,0,0,-0.055555556
21,catingueira,angico,1,-0.1,-0.333333333,-0.272727273,-0.136363636
21,catingueira,angico,2,-0.186440678,-0.333333333,-0.214285714,-0.239130435
21,catingueira,angico,3,-0.142857143,0,0,-0.166666667
21,catingueira,angico,4,-0.142857143,-0.25,-0.25,-0.170212766
21,catingueira,angico,6,-0.122807018,0.5,0.285714286,-0.162790698
21,catingueira,angico,7,-0.127272727,0,0,-0.155555556
21,catingueira,angico,8,-0.111111111,0,0,-0.130434783
21,catingueira,angico,9,-0.172413793,0,0,-0.212765957
21,catingueira,aroeira,1,0.154929577,0.1,0.142857143,0.392857143
21,catingueira,aroeira,2,0.033333333,0.1,0.1,0.1
21,catingueira,aroeira,3,-0.032258065,-0.066666667,-0.028571429,-0.111111111
21,catingueira,aroeira,4,0.015873016,-0.666666667,-0.4,0.055555556
21,catingueira,aroeira,6,0.033333333,-0.5,-0.285714286,0.1
21,catingueira,aroeira,7,0.016393443,-0.333333333,-0.166666667,0.055555556
21,catingueira,aroeira,8,0.047619048,0,0,0.142857143
21,catingueira,aroeira,9,0.033333333,0,0,0.071428571
21,catingueira,cating,1,-0.1,-0.333333333,-0.272727273,-0.136363636
21,catingueira,cating,2,-0.186440678,-0.333333333,-0.214285714,-0.239130435
21,catingueira,cating,3,-0.142857143,0,0,-0.166666667
21,catingueira,cating,4,-0.142857143,-0.25,-0.25,-0.170212766
21,catingueira,cating,6,-0.122807018,0.5,0.285714286,-0.162790698
21,catingueira,cating,7,-0.127272727,0,0,-0.155555556
21,catingueira,cating,8,-0.111111111,0,0,-0.130434783
21,catingueira,cating,9,-0.172413793,0,0,-0.212765957
35,catingueira,angico,1,-0.108433735,-0.166666667,-0.222222222,-0.264705882
35,catingueira,angico,2,-0.125,-0.454545455,-0.357142857,-0.285714286
35,catingueira,angico,3,-0.135802469,-0.4,-0.4,-0.297297297
35,catingueira,angico,4,-0.153846154,-0.25,-0.25,-0.315789474
35,catingueira,angico,6,-0.164556962,0,0,-0.371428571
35,catingueira,angico,7,-0.164556962,0.333333333,0.047619048,-0.361111111
35,catingueira,angico,8,-0.153846154,0,0,-0.324324324
35,catingueira,angico,9,-0.175,0,0,-0.368421053
35,catingueira,aroeira,1,-0.217391304,0.047619048,0.083333333,-0.75
35,catingueira,aroeira,2,-0.188405797,0.130434783,0.15,-0.684210526
35,catingueira,aroeira,3,-0.194029851,0.846153846,0.211538462,-0.619047619
35,catingueira,aroeira,4,-0.242424242,-0.777777778,-0.7,-0.695652174
35,catingueira,aroeira,6,-0.25,-0.5,-0.285714286,-0.695652174
35,catingueira,aroeira,7,-0.230769231,0,0,-0.681818182
35,catingueira,aroeira,8,-0.219512195,0,0,-0.5625
35,catingueira,aroeira,9,-0.242424242,0,0,-0.533333333
35,catingueira,cating,1,-0.108433735,-0.166666667,-0.222222222,-0.264705882
35,catingueira,cating,2,-0.125,-0.454545455,-0.357142857,-0.285714286
35,catingueira,cating,3,-0.135802469,-0.4,-0.4,-0.297297297
35,catingueira,cating,4,-0.153846154,-0.25,-0.25,-0.315789474
35,catingueira,cating,6,-0.164556962,0,0,-0.371428571
35,catingueira,cating,7,-0.164556962,0.333333333,0.047619048,-0.361111111
35,catingueira,cating,8,-0.153846154,0,0,-0.324324324
35,catingueira,cating,9,-0.175,0,0,-0.368421053
64,catingueira,angico,1,-0.333333333,0.2,0.076923077,-0.339622642
64,catingueira,angico,2,-0.333333333,0.2,0.0625,-0.346153846
64,catingueira,angico,3,-0.396226415,0,0,-0.375
64,catingueira,angico,4,-0.333333333,0,0,-0.339622642
64,catingueira,angico,6,-0.321428571,0,0,-0.367346939
64,catingueira,angico,7,-0.46031746,0,0,-0.557692308
64,catingueira,angico,8,-0.333333333,0,0,-0.346153846
64,catingueira,angico,9,-0.296296296,0,0,-0.307692308
64,catingueira,aroeira,1,0.257142857,-0.04,-0.111111111,0.461538462
64,catingueira,aroeira,2,0.114285714,0.052631579,0.052631579,0.333333333
64,catingueira,aroeira,3,0.138888889,0,0,0.37037037
64,catingueira,aroeira,4,0.123287671,-0.428571429,-0.333333333,0.36
64,catingueira,aroeira,6,0.246376812,0.2,0.142857143,0.447368421
64,catingueira,aroeira,7,0.954545455,0.333333333,0.142857143,0.477272727
64,catingueira,aroeira,8,0.333333333,0,0,0.4375
64,catingueira,aroeira,9,0.322580645,0,0,0.37037037
64,catingueira,cating,1,-0.333333333,0.2,0.076923077,-0.339622642
64,catingueira,cating,2,-0.333333333,0.2,0.0625,-0.346153846
64,catingueira,cating,3,-0.396226415,0,0,-0.375
64,catingueira,cating,4,-0.333333333,0,0,-0.339622642
64,catingueira,cating,6,-0.321428571,0,0,-0.367346939
64,catingueira,cating,7,-0.46031746,0,0,-0.557692308
64,catingueira,cating,8,-0.333333333,0,0,-0.346153846
64,catingueira,cating,9,-0.296296296,0,0,-0.307692308
95,catingueira,angico,1,0,0,0,0
95,catingueira,angico,2,-0.043478261,0,0,-0.041666667
95,catingueira,angico,3,-0.021276596,0.5,0.142857143,-0.020408163
95,catingueira,angico,4,-0.021276596,0.333333333,0.090909091,-0.020833333
95,catingueira,angico,6,0,0,0,0
95,catingueira,angico,7,-0.021276596,0,0,-0.02173913
95,catingueira,angico,8,0,0,0,0
95,catingueira,angico,9,0,0,0,0
95,catingueira,aroeira,1,-0.054054054,0.1,0.142857143,-0.333333333
95,catingueira,aroeira,2,-0.012987013,0.1,0.1,-0.111111111
95,catingueira,aroeira,3,0.04,0.777777778,0.145833333,0.2
95,catingueira,aroeira,4,0.027777778,0.666666667,0.285714286,0.133333333
95,catingueira,aroeira,6,0.027027027,0,0,0.153846154
95,catingueira,aroeira,7,0.013333333,0,0,0.090909091
95,catingueira,aroeira,8,0.026315789,0,0,0.153846154
95,catingueira,aroeira,9,0.013333333,0,0,0.052631579
95,catingueira,cating,1,0,0,0,0
95,catingueira,cating,2,-0.043478261,0,0,-0.041666667
95,catingueira,cating,3,-0.021276596,0.5,0.142857143,-0.020408163
95,catingueira,cating,4,-0.021276596,0.333333333,0.090909091,-0.020833333
95,catingueira,cating,6,0,0,0,0
95,catingueira,cating,7,-0.021276596,0,0,-0.02173913
95,catingueira,cating,8,0,0,0,0
95,catingueira,cating,9,0,0,0,0
127,catingueira,angico,1,-0.019607843,-0.142857143,-0.090909091,-0.02173913
127,catingueira,angico,2,-0.107142857,0.142857143,0.066666667,-0.133333333
127,catingueira,angico,3,0,-0.142857143,-0.1,0
127,catingueira,angico,4,-0.038461538,-0.142857143,-0.125,-0.043478261
127,catingueira,angico,6,0.035714286,-0.5,-0.4,0.046511628
127,catingueira,angico,7,0.037037037,0,0,0.044444444
127,catingueira,angico,8,-0.037037037,0,0,-0.045454545
127,catingueira,angico,9,0.054545455,0,0,0.0625
127,catingueira,aroeira,1,-0.130434783,0.130434783,0.214285714,-0.529411765
127,catingueira,aroeira,2,-0.042253521,0,0,-0.230769231
127,catingueira,aroeira,3,-0.147058824,-0.375,-0.162162162,-0.526315789
127,catingueira,aroeira,4,-0.147058824,-0.230769231,-0.5,-0.526315789
127,catingueira,aroeira,6,-0.15942029,-0.666666667,-0.571428571,-0.611111111
127,catingueira,aroeira,7,-0.142857143,-0.5,-0.333333333,-0.588235294
127,catingueira,aroeira,8,-0.142857143,-0.5,-0.25,-0.555555556
127,catingueira,aroeira,9,-0.142857143,-0.333333333,-0.333333333,-0.4
127,catingueira,cating,1,-0.019607843,-0.142857143,-0.090909091,-0.02173913
127,catingueira,cating,2,-0.107142857,0.142857143,0.066666667,-0.133333333
127,catingueira,cating,3,0,-0.142857143,-0.1,0
127,catingueira,cating,4,-0.038461538,-0.142857143,-0.125,-0.043478261
127,catingueira,cating,6,0.035714286,-0.5,-0.4,0.046511628
127,catingueira,cating,7,0.037037037,0,0,0.044444444
127,catingueira,cating,8,-0.037037037,0,0,-0.045454545
127,catingueira,cating,9,0.054545455,0,0,0.0625
23,cumaru,angico,1,-0.137931034,0.142857143,0.083333333,-0.173913043
23,cumaru,angico,2,-0.107142857,0.142857143,0.066666667,-0.133333333
23,cumaru,angico,3,-0.178571429,0.142857143,0.090909091,-0.204081633
23,cumaru,angico,4,-0.107142857,0.142857143,0.111111111,-0.130434783
23,cumaru,angico,6,-0.118644068,0,0,-0.166666667
23,cumaru,angico,7,-0.107142857,0,0,-0.136363636
23,cumaru,angico,8,-0.404255319,0,0,-0.339285714
23,cumaru,angico,9,-1,-1,-0.038461538,-0.478873239
23,cumaru,aroeira,1,-0.01369863,0,0,-0.090909091
23,cumaru,aroeira,2,-0.042253521,0,0,-0.230769231
23,cumaru,aroeira,3,-0.066666667,0.125,0.054054054,-0.384615385
23,cumaru,aroeira,4,-0.068493151,-0.4,-0.5,-0.357142857
23,cumaru,aroeira,6,0.047619048,0,0,0.15
23,cumaru,aroeira,7,1,1,0.125,0.419753086
23,cumaru,aroeira,8,1,1,0.1,0.414634146
23,cumaru,aroeira,9,1,1,0.2,0.375
23,cumaru,cating,1,-0.137931034,0.142857143,0.083333333,-0.173913043
23,cumaru,cating,2,-0.107142857,0.142857143,0.066666667,-0.133333333
23,cumaru,cating,3,-0.178571429,0.142857143,0.090909091,-0.204081633
23,cumaru,cating,4,-0.107142857,0.142857143,0.111111111,-0.130434783
23,cumaru,cating,6,-0.118644068,0,0,-0.166666667
23,cumaru,cating,7,-0.107142857,0,0,-0.136363636
23,cumaru,cating,8,-0.404255319,0,0,-0.339285714
23,cumaru,cating,9,-1,-1,-0.038461538,-0.478873239
53,cumaru,angico,1,0.133333333,-0.333333333,-0.166666667,0.064516129
53,cumaru,angico,2,0.058823529,-0.333333333,-0.133333333,0.035714286
53,cumaru,angico,3,0.133333333,-0.6,-0.25,0.063492063
53,cumaru,angico,4,0,-0.6,-0.3,0
53,cumaru,angico,6,0,0,0,0
53,cumaru,angico,7,0.125,0,0,0.06779661
53,cumaru,angico,8,0.03030303,0,0,0.018181818
53,cumaru,angico,9,0.117647059,0,0,0.066666667
53,cumaru,aroeira,1,-0.081967213,-0.12,-0.3,-0.263157895
53,cumaru,aroeira,2,-0.09375,-0.111111111,-0.2,-0.333333333
53,cumaru,aroeira,3,-0.03125,-0.411764706,-0.189189189,-0.117647059
53,cumaru,aroeira,4,0,-0.6,-0.666666667,0
53,cumaru,aroeira,6,-0.03125,-0.333333333,-0.142857143,-0.125
53,cumaru,aroeira,7,-0.03125,0,0,-0.125
53,cumaru,aroeira,8,0,0,0,0
53,cumaru,aroeira,9,0,0,0,0
53,cumaru,cating,1,0.133333333,-0.333333333,-0.166666667,0.064516129
53,cumaru,cating,2,0.058823529,-0.333333333,-0.133333333,0.035714286
53,cumaru,cating,3,0.133333333,-0.6,-0.25,0.063492063
53,cumaru,cating,4,0,-0.6,-0.3,0
53,cumaru,cating,6,0,0,0,0
53,cumaru,cating,7,0.125,0,0,0.06779661
53,cumaru,cating,8,0.03030303,0,0,0.018181818
53,cumaru,cating,9,0.117647059,0,0,0.066666667
97,cumaru,angico,1,0,0.142857143,0.083333333,0
97,cumaru,angico,2,0.12,0.142857143,0.066666667,0.111111111
97,cumaru,angico,3,0.125,0.142857143,0.090909091,0.105263158
97,cumaru,angico,4,-0.111111111,0.6,0.230769231,-0.162790698
97,cumaru,angico,6,0.041666667,0.333333333,0.166666667,0.042553191
97,cumaru,angico,7,0.094339623,0,0,0.1
97,cumaru,angico,8,0.076923077,0,0,0.08
97,cumaru,angico,9,1,1,0.037037037,0.282828283
97,cumaru,aroeira,1,0.03125,0,0,0.111111111
97,cumaru,aroeira,2,0.122807018,0,0,0.24137931
97,cumaru,aroeira,3,0.122807018,0.25,0.1,0.233333333
97,cumaru,aroeira,4,0.084745763,0.157894737,0.5,0.192307692
97,cumaru,aroeira,6,0.107142857,0.714285714,0.416666667,0.214285714
97,cumaru,aroeira,7,0.122807018,0.666666667,0.4,0.24137931
97,cumaru,aroeira,8,0.107142857,0.6,0.272727273,0.206896552
97,cumaru,aroeira,9,0.087719298,0.333333333,0.25,0.147058824
97,cumaru,cating,1,0,0.142857143,0.083333333,0
97,cumaru,cating,2,0.12,0.142857143,0.066666667,0.111111111
97,cumaru,cating,3,0.125,0.142857143,0.090909091,0.105263158
97,cumaru,cating,4,-0.111111111,0.6,0.230769231,-0.162790698
97,cumaru,cating,6,0.041666667,0.333333333,0.166666667,0.042553191
97,cumaru,cating,7,0.094339623,0,0,0.1
97,cumaru,cating,8,0.076923077,0,0,0.08
97,cumaru,cating,9,1,1,0.037037037,0.282828283
100,cumaru,angico,1,0,-0.272727273,-0.3,0
100,cumaru,angico,2,-0.050847458,-0.333333333,-0.307692308,-0.071428571
100,cumaru,angico,3,0,-0.2,-0.222222222,0
100,cumaru,angico,4,0,-0.333333333,-0.571428571,0
100,cumaru,angico,6,0.035714286,0,0,0.046511628
100,cumaru,angico,7,-0.018181818,0,0,-0.023809524
100,cumaru,angico,8,0.01754386,0,0,0.023255814
100,cumaru,angico,9,-0.018181818,0,0,-0.022727273
100,cumaru,aroeira,1,0.014925373,0.052631579,0.076923077,0.066666667
100,cumaru,aroeira,2,-0.027777778,0.052631579,0.052631579,-0.166666667
100,cumaru,aroeira,3,0.043478261,0.25,0.1,0.166666667
100,cumaru,aroeira,4,0.072463768,0.428571429,0.461538462,0.238095238
100,cumaru,aroeira,6,-1,-1,-0.125,-0.595744681
100,cumaru,aroeira,7,-1,-1,-0.142857143,-0.680851064
100,cumaru,aroeira,8,-1,-1,-0.111111111,-0.708333333
100,cumaru,aroeira,9,0,0,0,0
100,cumaru,cating,1,0,-0.272727273,-0.3,0
100,cumaru,cating,2,-0.050847458,-0.333333333,-0.307692308,-0.071428571
100,cumaru,cating,3,0,-0.2,-0.222222222,0
100,cumaru,cating,4,0,-0.333333333,-0.571428571,0
100,cumaru,cating,6,0.035714286,0,0,0.046511628
100,cumaru,cating,7,-0.018181818,0,0,-0.023809524
100,cumaru,cating,8,0.01754386,0,0,0.023255814
100,cumaru,cating,9,-0.018181818,0,0,-0.022727273
149,cumaru,angico,1,-0.12,-0.2,-0.2,-0.12244898
149,cumaru,angico,2,-0.142857143,0,0,-0.142857143
149,cumaru,angico,3,-0.125,0,0,-0.117647059
149,cumaru,angico,4,-0.102040816,0.6,0.230769231,-0.102040816
149,cumaru,angico,6,-0.142857143,0.6,0.375,-0.14893617
149,cumaru,angico,7,-0.102040816,0.666666667,0.166666667,-0.106382979
149,cumaru,angico,8,-0.115384615,0,0,-0.127659574
149,cumaru,angico,9,-0.142857143,0,0,-0.14
149,cumaru,aroeira,1,-0.027027027,0.130434783,0.214285714,-0.181818182
149,cumaru,aroeira,2,-0.051282051,0.090909091,0.105263158,-0.4
149,cumaru,aroeira,3,0,0.1,0.057142857,0
149,cumaru,aroeira,4,0.058823529,0.428571429,0.461538462,0.2
149,cumaru,aroeira,6,-0.014084507,0.6,0.5,-0.083333333
149,cumaru,aroeira,7,-0.028571429,0.75,0.5,-0.153846154
149,cumaru,aroeira,8,-0.04109589,0.666666667,0.333333333,-0.230769231
149,cumaru,aroeira,9,-0.027777778,0.5,0.4,-0.1
149,cumaru,cating,1,-0.12,-0.2,-0.2,-0.12244898
149,cumaru,cating,2,-0.142857143,0,0,-0.142857143
149,cumaru,cating,3,-0.125,0,0,-0.117647059
149,cumaru,cating,4,-0.102040816,0.6,0.230769231,-0.102040816
149,cumaru,cating,6,-0.142857143,0.6,0.375,-0.14893617
149,cumaru,cating,7,-0.102040816,0.666666667,0.166666667,-0.106382979
149,cumaru,cating,8,-0.115384615,0,0,-0.127659574
149,cumaru,cating,9,-0.142857143,0,0,-0.14
124,favelinha,angico,1,-0.066666667,0.428571429,0.2,-0.06
124,favelinha,angico,2,0.066666667,0.142857143,0.066666667,0.086956522
124,favelinha,angico,3,0.111111111,0.2,0.083333333,0.111111111
124,favelinha,angico,4,-0.069767442,0.2,0.1,-0.058823529
124,favelinha,angico,6,-0.066666667,0,0,-0.063829787
124,favelinha,angico,7,-0.066666667,-0.333333333,-0.05,-0.0625
124,favelinha,angico,8,-0.045454545,-0.333333333,-0.333333333,-0.040816327
124,favelinha,angico,9,-0.11627907,0,0,-0.096153846
124,favelinha,aroeira,1,0.068965517,-0.12,-0.3,0.166666667
124,favelinha,aroeira,2,0.171428571,0.375,0.214285714,0.4
124,favelinha,aroeira,3,0.054545455,-0.2,-0.083333333,0.12
124,favelinha,aroeira,4,0.050847458,-0.5,-0.75,0.130434783
124,favelinha,aroeira,6,0.01754386,-0.5,-0.285714286,0.05
124,favelinha,aroeira,7,0.026086957,-0.5,-0.333333333,0.073170732
124,favelinha,aroeira,8,0.050847458,-0.5,-0.25,0.130434783
124,favelinha,aroeira,9,0.052631579,0,0,0.096774194
124,favelinha,cating,1,-0.066666667,0.428571429,0.2,-0.06
124,favelinha,cating,2,0.066666667,0.142857143,0.066666667,0.086956522
124,favelinha,cating,3,0.111111111,0.2,0.083333333,0.111111111
124,favelinha,cating,4,-0.069767442,0.2,0.1,-0.058823529
124,favelinha,cating,6,-0.066666667,0,0,-0.063829787
124,favelinha,cating,7,-0.066666667,-0.333333333,-0.05,-0.0625
124,favelinha,cating,8,-0.045454545,-0.333333333,-0.333333333,-0.040816327
124,favelinha,cating,9,-0.11627907,0,0,-0.096153846
138,favelinha,angico,1,-0.208791209,-0.5,-0.333333333,-0.542857143
138,favelinha,angico,2,-0.208791209,-0.5,-0.266666667,-0.558823529
138,favelinha,angico,3,-0.227272727,-0.538461538,-0.7,-0.526315789
138,favelinha,angico,4,-0.2,-0.384615385,-0.714285714,-0.514285714
138,favelinha,angico,6,-0.191011236,0,0,-0.53125
138,favelinha,angico,7,-0.213483146,0.5,0.090909091,-0.558823529
138,favelinha,angico,8,-0.177777778,0.333333333,0.25,-0.484848485
138,favelinha,angico,9,-0.1,0.333333333,0.038461538,-0.228571429
138,favelinha,aroeira,1,-0.050847458,0.052631579,0.076923077,-0.157894737
138,favelinha,aroeira,2,-0.050847458,0.052631579,0.052631579,-0.157894737
138,favelinha,aroeira,3,-0.090909091,-0.272727273,-0.078947368,-0.217391304
138,favelinha,aroeira,4,-0.084745763,-0.428571429,-0.333333333,-0.238095238
138,favelinha,aroeira,6,-0.052631579,0,0,-0.15
138,favelinha,aroeira,7,-0.103448276,0,0,-0.285714286
138,favelinha,aroeira,8,-0.1,0,0,-0.285714286
138,favelinha,aroeira,9,-0.087719298,0,0,-0.172413793
138,favelinha,cating,1,-0.208791209,-0.5,-0.333333333,-0.542857143
138,favelinha,cating,2,-0.208791209,-0.5,-0.266666667,-0.558823529
138,favelinha,cating,3,-0.227272727,-0.538461538,-0.7,-0.526315789
138,favelinha,cating,4,-0.2,-0.384615385,-0.714285714,-0.514285714
138,favelinha,cating,6,-0.191011236,0,0,-0.53125
138,favelinha,cating,7,-0.213483146,0.5,0.090909091,-0.558823529
138,favelinha,cating,8,-0.177777778,0.333333333,0.25,-0.484848485
138,favelinha,cating,9,-0.1,0.333333333,0.038461538,-0.228571429
153,favelinha,angico,1,0.127272727,-0.333333333,-0.166666667,0.12962963
153,favelinha,angico,2,0.148148148,-0.333333333,-0.133333333,0.145454545
153,favelinha,angico,3,0.153846154,-0.333333333,-0.181818182,0.137931034
153,favelinha,angico,4,0.132075472,-0.333333333,-0.222222222,0.127272727
153,favelinha,angico,6,0.090909091,0,0,0.104166667
153,favelinha,angico,7,0.148148148,0,0,0.148148148
153,favelinha,angico,8,1,1,0.2,0.306930693
153,favelinha,angico,9,1,1,0.071428571,0.303921569
153,favelinha,aroeira,1,0.138888889,-0.111111111,-0.153846154,0.384615385
153,favelinha,aroeira,2,0.095890411,-0.052631579,-0.055555556,0.333333333
153,favelinha,aroeira,3,0.147058824,0,0,0.344827586
153,favelinha,aroeira,4,0.130434783,0,0,0.333333333
153,favelinha,aroeira,6,0.114285714,0,0,0.333333333
153,favelinha,aroeira,7,0.107913669,0,0,0.319148936
153,favelinha,aroeira,8,-0.015873016,0.5,0.2,-0.058823529
153,favelinha,aroeira,9,-1,-1,-0.25,-0.563636364
153,favelinha,cating,1,0.127272727,-0.333333333,-0.166666667,0.12962963
153,favelinha,cating,2,0.148148148,-0.333333333,-0.133333333,0.145454545
153,favelinha,cating,3,0.153846154,-0.333333333,-0.181818182,0.137931034
153,favelinha,cating,4,0.132075472,-0.333333333,-0.222222222,0.127272727
153,favelinha,cating,6,0.090909091,0,0,0.104166667
153,favelinha,cating,7,0.148148148,0,0,0.148148148
153,favelinha,cating,8,1,1,0.2,0.306930693
153,favelinha,cating,9,1,1,0.071428571,0.303921569
154,favelinha,angico,1,0.047619048,0,0,0.068181818
154,favelinha,angico,2,0.066666667,0.142857143,0.066666667,0.086956522
154,favelinha,angico,3,0.016393443,0.5,0.142857143,0.023255814
154,favelinha,angico,4,0.047619048,0.5,0.166666667,0.068181818
154,favelinha,angico,6,0.032258065,0.333333333,0.166666667,0.05
154,favelinha,angico,7,0.016393443,0.333333333,0.047619048,0.025
154,favelinha,angico,8,0.032258065,0.333333333,0.25,0.047619048
154,favelinha,angico,9,0.0625,0,0,0.088888889
154,favelinha,aroeira,1,0.09375,-0.090909091,-0.181818182,0.25
154,favelinha,aroeira,2,0.171428571,0.375,0.214285714,0.4
154,favelinha,aroeira,3,0.123287671,-0.047619048,-0.03125,0.36
154,favelinha,aroeira,4,0.171428571,0.4,0.333333333,0.387096774
154,favelinha,aroeira,6,0.188405797,0,0,0.40625
154,favelinha,aroeira,7,0.2,0,0,0.424242424
154,favelinha,aroeira,8,0.188405797,0,0,0.393939394
154,favelinha,aroeira,9,0.123287671,0,0,0.28125
154,favelinha,cating,1,0.047619048,0,0,0.068181818
154,favelinha,cating,2,0.066666667,0.142857143,0.066666667,0.086956522
154,favelinha,cating,3,0.016393443,0.5,0.142857143,0.023255814
154,favelinha,cating,4,0.047619048,0.5,0.166666667,0.068181818
154,favelinha,cating,6,0.032258065,0.333333333,0.166666667,0.05
154,favelinha,cating,7,0.016393443,0.333333333,0.047619048,0.025
154,favelinha,cating,8,0.032258065,0.333333333,0.25,0.047619048
154,favelinha,cating,9,0.0625,0,0,0.088888889
155,favelinha,angico,1,0.157894737,0.4,0.266666667,0.098360656
155,favelinha,angico,2,0.023255814,0.4,0.222222222,0.02
155,favelinha,angico,3,0.023255814,0.4,0.285714286,0.019230769
155,favelinha,angico,4,0.14893617,-0.176470588,-0.75,0.120689655
155,favelinha,angico,6,0.069767442,0.714285714,0.5,0.058823529
155,favelinha,angico,7,0.069767442,0.333333333,0.047619048,0.057692308
155,favelinha,angico,8,0.090909091,0,0,0.074074074
155,favelinha,angico,9,0.069767442,0,0,0.055555556
155,favelinha,aroeira,1,0.114285714,-0.043478261,-0.1,0.333333333
155,favelinha,aroeira,2,0.029411765,0,0,0.125
155,favelinha,aroeira,3,0.015384615,-0.047619048,-0.03125,0.058823529
155,favelinha,aroeira,4,0.03030303,0.142857143,0.111111111,0.111111111
155,favelinha,aroeira,6,-0.015384615,0,0,-0.066666667
155,favelinha,aroeira,7,0,0,0,0
155,favelinha,aroeira,8,0.014925373,0,0,0.0625
155,favelinha,aroeira,9,-0.015384615,0,0,-0.043478261
155,favelinha,cating,1,0.157894737,0.4,0.266666667,0.098360656
155,favelinha,cating,2,0.023255814,0.4,0.222222222,0.02
155,favelinha,cating,3,0.023255814,0.4,0.285714286,0.019230769
155,favelinha,cating,4,0.14893617,-0.176470588,-0.75,0.120689655
155,favelinha,cating,6,0.069767442,0.714285714,0.5,0.058823529
155,favelinha,cating,7,0.069767442,0.333333333,0.047619048,0.057692308
155,favelinha,cating,8,0.090909091,0,0,0.074074074
155,favelinha,cating,9,0.069767442,0,0,0.055555556
24,feijao,angico,1,0.215686275,0.142857143,0.083333333,0.177419355
24,feijao,angico,2,0.215686275,0,0,0.180327869
24,feijao,angico,3,0.2,-0.142857143,-0.1,0.161290323
24,feijao,angico,4,0.304347826,-0.142857143,-0.125,0.202898551
24,feijao,angico,6,0.2,0,0,0.172413793
24,feijao,angico,7,0.176470588,0.909090909,0.5,0.157894737
24,feijao,angico,8,0.215686275,0,0,0.180327869
24,feijao,angico,9,0.25,0,0,0.184615385
24,feijao,aroeira,1,0.011764706,-0.142857143,-0.25,0.166666667
24,feijao,aroeira,2,0.023809524,-0.142857143,-0.166666667,0.25
24,feijao,aroeira,3,-0.012048193,-0.615384615,-1,-0.142857143
24,feijao,aroeira,4,0,-0.1,-1,0
24,feijao,aroeira,6,1,1,0.272727273,0.465909091
24,feijao,aroeira,7,1,1,0.363636364,0.471910112
24,feijao,aroeira,8,1,0.6,0.272727273,0.460674157
24,feijao,aroeira,9,1,1,0.428571429,0.427083333
24,feijao,cating,1,0.215686275,0.142857143,0.083333333,0.177419355
24,feijao,cating,2,0.215686275,0,0,0.180327869
24,feijao,cating,3,0.2,-0.142857143,-0.1,0.161290323
24,feijao,cating,4,0.304347826,-0.142857143,-0.125,0.202898551
24,feijao,cating,6,0.2,0,0,0.172413793
24,feijao,cating,7,0.176470588,0.909090909,0.5,0.157894737
24,feijao,cating,8,0.215686275,0,0,0.180327869
24,feijao,cating,9,0.25,0,0,0.184615385
67,feijao,angico,1,0.263157895,0.647058824,0.5,0.230769231
67,feijao,angico,2,0.259259259,0.789473684,0.5,0.21875
67,feijao,angico,3,0.215686275,0.333333333,0.076923077,0.174603175
67,feijao,angico,4,0.228070175,0,0,0.209677419
67,feijao,angico,6,0.272727273,0,0,0.238095238
